x,y,z,u,v,w,u0,v0,w0,ZNCC,iteration,convergence,feature,ux,uy,uz,vx,vy,vz,wx,wy,wz
65,55,70,0.15694666,0.18484296,-0.52228987,0,0,0,0.96138275,8,0.00045841,0,0.00111914,0.00296941,0.00238453,0.00160709,0.00157607,0.00473059,-0.00070533,0.00623763,-0.01337081
35,60,70,0.14653936,0.1842756,-0.58050513,0,0,0,0.96146864,7,0.00071501,0,0.0017575,0.00123792,0.0029475,0.00222829,0.00427282,0.00733554,0.00080779,0.00392372,-0.019517
40,60,70,0.1608824,0.2123196,-0.57710534,0,0,0,0.95956486,9,0.00056966,0,0.00056696,0.00161146,0.00436674,0.00211529,0.00473011,0.00843185,0.00118836,0.00390836,-0.01917261
45,60,70,0.14614293,0.21735312,-0.56708854,0,0,0,0.95877969,9,0.0008616,0,0.00091338,0.00246971,0.00477903,0.00169696,0.00467777,0.00866421,0.00058909,0.00351696,-0.01898438
50,60,70,0.13174878,0.20535363,-0.54134446,0,0,0,0.959382,10,0.00092572,0,0.00201166,0.00312695,0.00421112,0.00215079,0.00469959,0.00779406,0.00050264,0.00361122,-0.01767045
55,60,70,0.11953323,0.1958701,-0.51675385,0,0,0,0.96077299,10,0.0006052,0,0.00351322,0.00400428,0.00330237,0.00214932,0.00474465,0.00648933,0.00027853,0.00410052,-0.01610655
60,60,70,0.13185956,0.19751988,-0.50999379,0,0,0,0.96091545,8,0.00096834,0,0.00342846,0.00445621,0.00325388,0.00180311,0.00447714,0.00594503,0.00003036,0.00434068,-0.01499629
65,60,70,0.15631001,0.21580769,-0.51071316,0,0,0,0.95967853,8,0.00062444,0,0.00258446,0.00388764,0.00332331,0.00112788,0.00373876,0.00559059,-0.00021613,0.00467417,-0.01406556
35,65,70,0.15068841,0.19695829,-0.57285571,0,0,0,0.95651305,9,0.00097334,0,-0.00000805,0.00176097,0.00499698,0.00275255,0.00970089,0.01067404,0.00105577,0.00188744,-0.02235895
40,65,70,0.18037395,0.23037702,-0.58338231,0,0,0,0.95490813,10,0.00093429,0,-0.00032681,0.00194602,0.00626751,0.00266788,0.00898814,0.01199693,0.00150495,0.00186747,-0.02270019
45,65,70,0.11907407,0.21244687,-0.53596926,0,0,0,0.95507568,10,0.00239971,0,0.00165641,0.00371802,0.00486497,0.00330546,0.00956011,0.01090543,0.00024311,0.00152034,-0.02059382
50,65,70,0.07630523,0.19125104,-0.48763531,0,0,0,0.95646584,10,0.00131134,0,0.00408351,0.00507845,0.00317806,0.00474866,0.01081884,0.00904754,-0.00052341,0.00134069,-0.01800519
55,65,70,0.09390809,0.22071913,-0.47639787,0,0,0,0.95767635,10,0.00085025,0,0.00502634,0.00475776,0.00281262,0.00356077,0.01000237,0.00837424,-0.0005896,0.00234656,-0.01656055
60,65,70,0.12045196,0.25904998,-0.47931272,0,0,0,0.95789123,9,0.00093625,0,0.00487673,0.00391696,0.00306567,0.00077978,0.00830173,0.00808604,-0.00039067,0.00359,-0.01539499
65,65,70,0.13392767,0.29157877,-0.48248798,0,0,0,0.95747125,7,0.00037069,0,0.00526154,0.00231089,0.00318982,-0.00198634,0.00653887,0.00752736,-0.00054733,0.00468376,-0.01408035
35,35,75,0.10022774,0.08589533,-0.79414898,0,0,0,0.96630478,7,0.00043975,0,0.00026393,0.00074773,-0.00107359,0.00099695,-0.00325602,0.00356715,0.00414014,0.0047469,-0.02008682
40,35,75,0.10341083,0.09891743,-0.77818036,0,0,0,0.96532738,8,0.00066732,0,-0.00058049,0.00072648,-0.00104026,0.00160669,-0.00262737,0.00414395,0.0045099,0.00557358,-0.01891381
45,35,75,0.08628285,0.11778884,-0.74056441,0,0,0,0.9640041,10,0.00057094,0,0.00088954,0.00017814,-0.00166239,0.00260912,-0.00346166,0.00408138,0.00272406,0.00660979,-0.01741719
50,35,75,0.09092626,0.13642956,-0.71279532,0,0,0,0.9632473,10,0.00054329,0,0.00287199,-0.00042754,-0.00181656,0.00406835,-0.00375271,0.00368709,0.00213709,0.00694615,-0.01607174
55,35,75,0.09568091,0.15624379,-0.68230522,0,0,-1,0.96356136,8,0.00078192,0,0.0045855,-0.0017167,-0.00190511,0.00405789,-0.00320518,0.0030173,0.00111876,0.00668823,-0.01419532
60,35,75,0.10852256,0.17046103,-0.67414552,0,0,-1,0.9623003,7,0.00051532,0,0.00330901,-0.00180527,-0.00130872,0.00222498,-0.00113547,0.00275859,0.00073944,0.00610375,-0.01283604
65,35,75,0.1221776,0.18373349,-0.67244172,0,0,-1,0.96135724,5,0.00093145,0,0.00305414,-0.0018173,-0.00095291,0.00131581,0.00016236,0.00238993,0.00021355,0.00560301,-0.01192611
35,40,75,0.11215591,0.08203259,-0.78146988,0,0,0,0.96749741,7,0.00071126,0,-0.00002325,0.00099781,0.00025171,0.00122708,-0.00158757,0.00326783,0.00395355,0.00415619,-0.02016568
40,40,75,0.10917675,0.09876484,-0.75848794,0,0,0,0.96672237,8,0.00071473,0,-0.00104934,0.00047063,-0.00005712,0.00136466,-0.00070077,0.00391111,0.0045026,0.00524542,-0.01878154
45,40,75,0.07847261,0.12168274,-0.70604062,0,0,0,0.96521848,10,0.00056603,0,0.00132906,-0.0005641,-0.00075389,0.00210293,-0.00140458,0.0041165,0.00255384,0.00682386,-0.01658297
50,40,75,0.08898772,0.13243344,-0.68030298,0,0,0,0.96454704,9,0.00097053,0,0.00296271,-0.00068856,-0.00126207,0.00399699,-0.00263458,0.00380185,0.00178711,0.00760405,-0.01560622
55,40,75,0.09619792,0.14142293,-0.65297794,0,0,0,0.96507436,8,0.00043163,0,0.00382054,-0.00120159,-0.00175897,0.00463552,-0.00346953,0.00320006,0.00056967,0.00796035,-0.01410723
60,40,75,0.10461628,0.15922302,-0.64352524,0,0,0,0.96369499,7,0.0003125,0,0.00283015,-0.00107734,-0.0013107,0.0028403,-0.00156254,0.00286857,0.00026587,0.00751722,-0.0127638
65,40,75,0.11200687,0.17715809,-0.64067715,0,0,0,0.96248215,6,0.00076663,0,0.00289857,-0.00140147,-0.00095585,0.00167005,-0.00005937,0.00234895,-0.00018246,0.00700399,-0.01159656
35,45,75,0.12692474,0.0988234,-0.76851308,0,0,0,0.96843129,7,0.00068548,0,0.00028777,0.00169175,0.00125284,0.0014418,0.00048041,0.00357967,0.00356496,0.00409102,-0.02028126
40,45,75,0.13097772,0.11002794,-0.74793351,0,0,0,0.96782482,8,0.00059528,0,-0.00141889,0.00142085,0.00074407,0.00147298,0.00096333,0.00381096,0.00439927,0.0050238,-0.01904118
45,45,75,0.09455284,0.13909386,-0.68513638,0,0,0,0.96602976,9,0.00099613,0,0.00104082,0.00016056,-0.00022318,0.00191239,0.00073934,0.0041283,0.00241383,0.00683673,-0.01648057
50,45,75,0.10221928,0.14559159,-0.65934753,0,0,0,0.96518308,9,0.00072351,0,0.00254524,0.00007603,-0.00085447,0.00339447,-0.00036222,0.00378752,0.00198868,0.00751616,-0.0156247
55,45,75,0.11129333,0.14641409,-0.63808507,0,0,0,0.96548355,8,0.00050133,0,0.00283206,0.0001654,-0.00143096,0.00406649,-0.0015021,0.0032806,0.00096939,0.00793544,-0.01457387
60,45,75,0.11720876,0.15689471,-0.62495089,0,0,0,0.9643302,7,0.0004996,0,0.0019418,0.0005043,-0.00116909,0.00287715,-0.00084364,0.00302298,0.00036418,0.00787345,-0.01331353
65,45,75,0.1185169,0.17042521,-0.61675286,0,0,0,0.96284997,7,0.00034876,0,0.00256157,-0.00016723,-0.00084855,0.00190962,-0.00005943,0.00256924,-0.00032673,0.00740174,-0.01208776
35,50,75,0.13430633,0.11679207,-0.75384647,0,0,0,0.96867371,7,0.00055343,0,0.0004468,0.00232627,0.00166906,0.00099097,0.00152361,0.00386569,0.00281453,0.00404898,-0.02085286
40,50,75,0.14907697,0.1238132,-0.73384571,0,0,0,0.96788812,7,0.00093028,0,-0.00146687,0.00248331,0.00126835,0.00135966,0.00166142,0.00374494,0.00410569,0.00488231,-0.01943141
45,50,75,0.13611107,0.14448169,-0.68655396,0,0,0,0.96589106,9,0.00072422,0,-0.0003261,0.00192966,0.00039877,0.00199187,0.00143147,0.0037142,0.00295107,0.00603291,-0.01764387
50,50,75,0.12427769,0.15643957,-0.6544894,0,0,0,0.96490353,9,0.00048294,0,0.00166953,0.00126476,-0.0003034,0.00293889,0.00075841,0.00366089,0.00242942,0.00656524,-0.01655477
55,50,75,0.12372135,0.159262,-0.63113368,0,0,0,0.9649502,8,0.00055904,0,0.00248182,0.00140076,-0.00097944,0.00318893,0.00009573,0.00323879,0.00183291,0.00697798,-0.01549947
60,50,75,0.12993036,0.16594715,-0.61546206,0,0,0,0.96420181,7,0.00070297,0,0.00153279,0.0019178,-0.00078858,0.00268269,0.00012803,0.00320862,0.00082216,0.00713442,-0.01424176
65,50,75,0.12959395,0.17463367,-0.60373336,0,0,0,0.96252239,7,0.00053491,0,0.00233388,0.00125553,-0.00053171,0.00199574,0.00044858,0.00287364,-0.0000619,0.00677245,-0.01299155
35,55,75,0.14748353,0.16373804,-0.74141353,0,0,0,0.96506619,7,0.00074553,0,0.00132251,0.00271032,0.00204832,0.00069034,0.00317061,0.00516091,0.00234258,0.00439088,-0.02176797
40,55,75,0.16025768,0.18400404,-0.72321534,0,0,0,0.96368504,8,0.00054404,0,-0.00012839,0.00287902,0.0018468,0.00102821,0.00357628,0.00520532,0.0037298,0.0049869,-0.02053118
45,55,75,0.14996128,0.18936941,-0.68297184,0,0,0,0.96224344,9,0.00049281,0,0.00034869,0.00270086,0.00127607,0.00146742,0.00287771,0.00480625,0.00298266,0.00540741,-0.01888472
50,55,75,0.16335241,0.18508457,-0.66294873,0,0,0,0.96188295,9,0.00046891,0,0.00072145,0.00283978,0.00090455,0.00238596,0.00189185,0.00440349,0.00315765,0.00545703,-0.01801598
55,55,75,0.15883468,0.18553749,-0.63638967,0,0,0,0.96197891,8,0.000959,0,0.00151908,0.00321051,0.00032648,0.00237632,0.00138211,0.00401604,0.0027027,0.00578958,-0.01689619
60,55,75,0.15454371,0.18898988,-0.61178553,0,0,0,0.96150637,8,0.00061687,0,0.00127077,0.00347157,0.00024834,0.00212946,0.00131822,0.00407192,0.0012857,0.00597316,-0.01538467
65,55,75,0.14861657,0.19554304,-0.59370834,0,0,0,0.96022904,7,0.00094878,0,0.00215614,0.00305787,0.00002205,0.00186515,0.00156295,0.00376725,0.00008865,0.0059439,-0.01389426
35,60,75,0.18749188,0.21161006,-0.74201953,0,0,0,0.96011776,8,0.00049382,0,0.00213706,0.00331306,0.00350242,0.00116046,0.00506425,0.00804833,0.00142881,0.00231942,-0.02314878
40,60,75,0.19213836,0.23067926,-0.72990447,0,0,0,0.95831794,8,0.00094787,0,-0.00044024,0.00327498,0.0037431,0.00118522,0.00574112,0.00820857,0.00300369,0.00255378,-0.022241
45,60,75,0.17875262,0.23616764,-0.696334,0,0,0,0.95708001,10,0.00054893,0,-0.0003041,0.00328523,0.00329228,0.00109867,0.00515532,0.00781367,0.00264038,0.00260269,-0.02074468
50,60,75,0.16187841,0.22423644,-0.66288626,0,0,0,0.95733565,10,0.00067978,0,0.00129294,0.00358194,0.00257695,0.00190155,0.00455689,0.00684774,0.00266717,0.00291762,-0.01942718
55,60,75,0.14695905,0.20654374,-0.62824249,0,0,0,0.95867366,9,0.00081195,0,0.00285375,0.00464924,0.00177569,0.00246591,0.00432837,0.00550788,0.00242832,0.00338493,-0.01787162
60,60,75,0.14481983,0.20274404,-0.6066373,0,0,0,0.95889825,8,0.00075356,0,0.00329137,0.00536487,0.00154709,0.00261127,0.00428534,0.00497411,0.00169196,0.00363229,-0.01639134
65,60,75,0.1491625,0.21939217,-0.59007978,0,0,0,0.95796371,7,0.00075864,0,0.00395525,0.00480837,0.00126507,0.00206526,0.00411785,0.00451391,0.00081437,0.00397933,-0.01482546
35,65,75,0.18805286,0.22545218,-0.73165643,0,0,0,0.955109,10,0.0008631,0,0.00034297,0.00306581,0.00525699,0.00198825,0.01057863,0.01145265,0.00111574,0.000205,-0.02506644
40,65,75,0.20439853,0.2476093,-0.72994089,0,0,0,0.95358735,10,0.00076477,0,-0.00132096,0.00286979,0.00552,0.00235481,0.01060057,0.01173227,0.0026971,0.00046851,-0.02468991
45,65,75,0.15616536,0.23900723,-0.68136239,0,0,0,0.95303857,10,0.00202235,0,0.00035262,0.00409483,0.00420526,0.00282797,0.01043975,0.0106598,0.0021534,0.00054575,-0.02283055
50,65,75,0.09595691,0.21159574,-0.61976683,0,0,0,0.95402002,10,0.0014364,0,0.00387144,0.0055838,0.00245958,0.00468516,0.01122367,0.00868817,0.00139213,0.00038767,-0.02042401
55,65,75,0.10496574,0.23199095,-0.59465331,0,0,0,0.95518875,10,0.00064679,0,0.0053978,0.00563227,0.001939,0.00389839,0.01046181,0.007658,0.00136131,0.00114434,-0.01879662
60,65,75,0.12468698,0.26801884,-0.58290577,0,0,0,0.95525789,9,0.00069918,0,0.00560296,0.00484448,0.00195091,0.00144242,0.00891542,0.00701632,0.0013665,0.0023208,-0.0171752
65,65,75,0.11897934,0.29836473,-0.56672758,0,0,0,0.95521897,8,0.00090719,0,0.00768089,0.00323218,0.00195493,-0.00108202,0.007689,0.00609838,0.00058103,0.00343317,-0.01511574
35,35,80,0.13065249,0.1088894,-0.89470798,0,0,-1,0.96630943,10,0.00140856,0,0.00060093,0.00343146,-0.00208988,0.00182637,-0.00339907,0.00614989,0.0062519,0.0039123,-0.02013415
40,35,80,0.14353703,0.11112735,-0.88069153,0,0,-1,0.96541363,9,0.00095414,0,-0.00216532,0.00310768,-0.00256162,0.0019784,-0.00307804,0.00599963,0.00702933,0.00439029,-0.01948851
45,35,80,0.12094171,0.14278008,-0.83676195,0,0,-1,0.96387357,8,0.00063769,0,-0.00107026,0.00229033,-0.0029829,0.00187264,-0.00210267,0.00580894,0.00556748,0.00508832,-0.01782131
50,35,80,0.10596257,0.16387928,-0.79532897,0,0,-1,0.96348238,8,0.00059701,0,0.00108194,0.00063874,-0.00311336,0.0027055,-0.00176102,0.00500666,0.00426416,0.00558403,-0.01605177
55,35,80,0.09778406,0.1825601,-0.7569887,0,0,-1,0.96407312,8,0.00091715,0,0.00327289,-0.00095049,-0.00323835,0.00262105,-0.00141293,0.00425562,0.00264043,0.00539134,-0.01443845
60,35,80,0.10351317,0.196475,-0.74314392,0,0,-1,0.96323943,7,0.00056993,0,0.00283659,-0.00137271,-0.00263558,0.00094114,0.00022852,0.00384701,0.00173817,0.00494355,-0.01334232
65,35,80,0.11676734,0.20806322,-0.73849469,0,0,-1,0.96239078,6,0.00042641,0,0.00281537,-0.00145611,-0.00225647,0.00003883,0.00128472,0.00325293,0.00107156,0.00456921,-0.01253867
35,40,80,0.14131847,0.0903651,-0.88677841,0,0,0,0.96670508,9,0.00091243,0,-0.00006771,0.00301918,-0.00085255,0.00148266,-0.0026347,0.00531831,0.0059649,0.00253384,-0.02049428
40,40,80,0.15319102,0.09432661,-0.86947072,0,0,0,0.96613437,9,0.00097207,0,-0.00307161,0.00268209,-0.00163416,0.00142914,-0.00181681,0.00528527,0.00720198,0.00326545,-0.01964426
45,40,80,0.13905652,0.12952931,-0.82226783,0,0,0,0.96453547,10,0.0015534,0,-0.00216264,0.0023976,-0.00227672,0.00154232,-0.00094259,0.00524377,0.00596471,0.00428202,-0.01797837
50,40,80,0.11371039,0.15250194,-0.77170128,0,0,0,0.96407586,10,0.00100199,0,0.00061333,0.00067441,-0.00292743,0.00279912,-0.00145346,0.00483189,0.00435121,0.00562711,-0.01621592
55,40,80,0.09870976,0.16565809,-0.73241383,0,0,-1,0.96489263,9,0.00060845,0,0.00279856,-0.00070406,-0.00326535,0.00321839,-0.00209939,0.00415441,0.00253489,0.00599955,-0.0146938
60,40,80,0.09757666,0.18554032,-0.71978527,0,0,-1,0.96400583,7,0.00063538,0,0.00276375,-0.00097886,-0.00268011,0.00145791,-0.00034356,0.00355428,0.0017737,0.00563703,-0.01355779
65,40,80,0.1058861,0.20126382,-0.7152853,0,0,-1,0.96297616,6,0.00042049,0,0.00288081,-0.00123874,-0.0021359,0.00037485,0.00107765,0.00287053,0.0012064,0.00514503,-0.01261729
35,45,80,0.1518756,0.09939811,-0.88069123,0,0,0,0.96687973,9,0.00072417,0,0.00012445,0.00316399,0.00036869,0.00122669,-0.00070894,0.00518229,0.00549863,0.00181674,-0.02088338
40,45,80,0.17762621,0.09670374,-0.86512119,0,0,0,0.96681964,9,0.00088656,0,-0.00359243,0.00341737,-0.00103322,0.00133905,-0.00013161,0.00481699,0.00717776,0.00242628,-0.01984715
45,45,80,0.18190032,0.12223677,-0.82504445,0,0,0,0.96515387,10,0.00138244,0,-0.00344247,0.003676,-0.00201856,0.00164282,0.00021863,0.0043976,0.00659693,0.00328619,-0.01861525
50,45,80,0.14845727,0.14069614,-0.77163249,0,0,0,0.96442813,10,0.00099651,0,-0.00026739,0.00170166,-0.00310777,0.00308331,-0.00087374,0.00391979,0.00541123,0.00479448,-0.01721072
55,45,80,0.12369788,0.14646651,-0.72957635,0,0,0,0.96503979,8,0.00080072,0,0.00228286,0.0002976,-0.0035795,0.00386326,-0.00222838,0.00346316,0.00354033,0.0055073,-0.0158847
60,45,80,0.1120435,0.16531374,-0.71065062,0,0,0,0.96427447,7,0.00039228,0,0.00241494,0.00019698,-0.00276858,0.00225662,-0.00105989,0.00315812,0.00239758,0.0054345,-0.01457608
65,45,80,0.10855623,0.18192005,-0.69911301,0,0,0,0.96314651,6,0.00065484,0,0.00311816,-0.00045688,-0.00199668,0.0009929,0.00011551,0.00262589,0.00154821,0.00510139,-0.01326478
35,50,80,0.1638504,0.12856911,-0.87233508,0,0,0,0.96717733,9,0.00044391,0,0.00032854,0.00407957,0.00140191,0.0004174,0.00133693,0.00569357,0.00455221,0.00164802,-0.02150303
40,50,80,0.19314596,0.12086851,-0.85533738,0,0,0,0.96703941,9,0.00059488,0,-0.00353211,0.00427607,-0.00062157,0.00081087,0.00146592,0.00476662,0.00691218,0.0024027,-0.020069
45,50,80,0.22038671,0.12900989,-0.82252073,0,0,0,0.96533579,10,0.00101463,0,-0.00432444,0.00468204,-0.00184903,0.00175402,0.00102115,0.00400744,0.00699021,0.00321742,-0.01896596
50,50,80,0.18240997,0.14295645,-0.77271706,0,0,0,0.96431136,10,0.0008086,0,-0.00123084,0.00265354,-0.00300713,0.00322864,-0.00029796,0.00338265,0.00608942,0.00431797,-0.01778984
55,50,80,0.15329856,0.14986849,-0.73267722,0,0,0,0.9645288,9,0.00055818,0,0.00114155,0.00169968,-0.00358103,0.00376054,-0.00123942,0.0029706,0.00480801,0.00489246,-0.01666808
60,50,80,0.13755004,0.16196728,-0.71018726,0,0,0,0.9639281,7,0.00072177,0,0.00127685,0.0018428,-0.00273378,0.00297528,-0.00096089,0.00293979,0.00322649,0.00500899,-0.01545763
65,50,80,0.11958643,0.17596193,-0.69091314,0,0,0,0.96257347,6,0.00082122,0,0.002967,0.00090839,-0.00187028,0.00172463,-0.00006789,0.00265836,0.00194586,0.00480028,-0.01400793
35,55,80,0.18004848,0.18952785,-0.87403357,0,0,0,0.9642064,9,0.00051471,0,0.00106823,0.00536682,0.0018038,-0.00070368,0.00419497,0.00706004,0.00401089,0.00161162,-0.02300173
40,55,80,0.20048761,0.20025967,-0.85555428,0,0,0,0.96366358,9,0.00084932,0,-0.0026536,0.0057507,-0.00047418,-0.00099186,0.00510299,0.00585176,0.00697957,0.00251262,-0.02161729
45,55,80,0.21424584,0.19779538,-0.81797194,0,0,0,0.9623037,10,0.00093701,0,-0.00288606,0.00485995,-0.00136969,0.00018439,0.00384772,0.00474557,0.00711166,0.00321325,-0.02017695
50,55,80,0.21958429,0.18216951,-0.77716482,0,0,0,0.96187705,10,0.00071419,0,-0.00204641,0.00407324,-0.00235657,0.00226,0.00152862,0.00376689,0.00687429,0.00383076,-0.01860321
55,55,80,0.19986647,0.1817179,-0.74040556,0,0,0,0.96181059,9,0.0008594,0,-0.00073457,0.00394057,-0.00268652,0.00264794,0.00070298,0.00352522,0.00599716,0.00404718,-0.01756078
60,55,80,0.17614231,0.18687457,-0.71376467,0,0,0,0.96121287,8,0.00078002,0,-0.00003803,0.00402718,-0.00192178,0.00245926,0.00070167,0.0036689,0.00413009,0.0040628,-0.01648271
65,55,80,0.14006606,0.19460003,-0.68815351,0,0,0,0.96006477,7,0.00052054,0,0.00280941,0.0032883,-0.00130924,0.00191112,0.00144517,0.00335241,0.00238479,0.00409097,-0.01488924
35,60,80,0.21570049,0.24062815,-0.87710768,0,0,0,0.96003115,9,0.00068692,0,0.00130558,0.00577606,0.00275284,-0.00053672,0.00646448,0.00952193,0.0031636,-0.00013575,-0.02388251
40,60,80,0.22184773,0.25227731,-0.85601008,0,0,0,0.95908886,9,0.00083558,0,-0.00281495,0.00547168,0.00101158,-0.00074147,0.00750709,0.00834415,0.00602079,0.00082408,-0.02263248
45,60,80,0.22816984,0.25975609,-0.82396513,0,0,0,0.95779848,10,0.00108387,0,-0.00285327,0.00428677,0.00054667,-0.00020496,0.00631499,0.00748727,0.00616325,0.00121403,-0.02130944
50,60,80,0.20260935,0.24448103,-0.77873594,0,0,0,0.95760942,10,0.00100075,0,-0.00056612,0.00400516,-0.00034014,0.00090751,0.00467038,0.00627517,0.00597158,0.00169407,-0.019741
55,60,80,0.18544433,0.21988565,-0.73996949,0,0,0,0.9586488,9,0.00097831,0,0.00102115,0.00496693,-0.00070318,0.00182257,0.0039072,0.00523455,0.00557246,0.00201546,-0.01834404
60,60,80,0.16890526,0.21057536,-0.7153126,0,0,0,0.95865214,8,0.00044476,0,0.00198603,0.00591943,-0.00026464,0.00236748,0.00388575,0.00497592,0.00451182,0.00210343,-0.01713371
65,60,80,0.13872801,0.21924366,-0.68925321,0,0,0,0.95780891,10,0.00071464,0,0.00517356,0.0056631,0.00029831,0.00237119,0.00452578,0.00451175,0.0030347,0.00237976,-0.0154593
35,65,80,0.20679723,0.25570688,-0.8660211,0,0,0,0.95509177,10,0.00150843,0,-0.00088906,0.00479218,0.00444704,0.00069379,0.01222694,0.01286147,0.00269217,-0.00210618,-0.0255242
40,65,80,0.21658967,0.26776275,-0.84782749,0,0,0,0.95404911,10,0.00134653,0,-0.00332844,0.00409019,0.00289156,0.00140127,0.01253664,0.01189302,0.00517694,-0.00120672,-0.02457678
45,65,80,0.20041236,0.27117598,-0.81679988,0,0,0,0.95303863,10,0.00197885,0,-0.00197124,0.00432589,0.00250961,0.00181688,0.01166356,0.01085627,0.0051319,-0.00068395,-0.02361327
50,65,80,0.13501994,0.24665894,-0.76424652,0,0,0,0.95341116,10,0.00149497,0,0.00233757,0.00581703,0.00156173,0.00332588,0.01140368,0.00942714,0.00432193,-0.00075127,-0.02198297
55,65,80,0.1210048,0.25145882,-0.72446358,0,0,0,0.9544934,9,0.00092725,0,0.00513041,0.00627503,0.00087936,0.00300813,0.01066804,0.00811108,0.00421295,-0.00031843,-0.02022815
60,65,80,0.12906799,0.27991784,-0.7029627,0,0,0,0.95448017,8,0.00067104,0,0.00599575,0.00560579,0.00113947,0.00105774,0.00925362,0.00703891,0.00418743,0.00070658,-0.01839864
65,65,80,0.10201079,0.30295676,-0.67455453,0,0,0,0.95462292,10,0.00149511,0,0.01009154,0.00435397,0.00195133,-0.00062381,0.00881994,0.00588416,0.00299613,0.00188646,-0.01614547
35,35,85,0.15479431,0.18220717,-0.99072289,0,0,-1,0.96323395,6,0.00034727,0,0.00224602,0.00542192,-0.00403382,0.00214487,0.00136125,0.00806454,0.0091503,0.00010869,-0.01919067
40,35,85,0.15996125,0.18801317,-0.97548383,0,0,-1,0.9625333,6,0.00070144,0,-0.00069219,0.00397625,-0.00453973,0.00079988,0.00216126,0.00746204,0.01054175,0.00045623,-0.01846713
45,35,85,0.1373996,0.19743094,-0.93943781,0,0,-1,0.96094924,6,0.00063995,0,-0.00099355,0.00284225,-0.0042847,-0.00045256,0.00266325,0.00658824,0.00964427,0.00063823,-0.01751339
50,35,85,0.13214058,0.20280841,-0.90597427,0,0,-1,0.96106058,6,0.00091568,0,-0.00057745,0.00149581,-0.00405706,0.00019906,0.00258303,0.00530444,0.00839054,0.00113886,-0.01616502
55,35,85,0.11913208,0.21304011,-0.86360663,0,0,-1,0.96189398,6,0.00079909,0,0.00135887,-0.00001405,-0.00419665,0.00050923,0.00215888,0.00454928,0.00625812,0.00125741,-0.01498526
60,35,85,0.10277013,0.21963936,-0.83176512,0,0,-1,0.96137512,6,0.00076649,0,0.00268102,-0.00128455,-0.00382815,-0.00051028,0.0022769,0.00434244,0.00424344,0.00154133,-0.01408964
65,35,85,0.10942628,0.22424725,-0.81524277,0,0,-1,0.9609586,6,0.00057942,0,0.00317967,-0.00153178,-0.00343795,-0.00109606,0.00256979,0.00362943,0.00295577,0.00185217,-0.01326507
35,40,85,0.16483672,0.14816222,-0.98438114,0,0,-1,0.96347499,9,0.00098488,0,0.00068402,0.00440515,-0.00350467,0.00135936,-0.00025803,0.00819923,0.00917498,-0.0012541,-0.01963061
40,40,85,0.17338522,0.15923026,-0.96854538,0,0,-1,0.96325743,8,0.00079718,0,-0.00251913,0.00342461,-0.00430519,0.00032261,0.00138438,0.0075173,0.01068474,-0.00087259,-0.01880598
45,40,85,0.16609192,0.19505677,-0.93749529,0,0,-1,0.96178293,9,0.00086739,0,-0.00254643,0.00309812,-0.00403962,-0.00095249,0.00411868,0.00624196,0.01032583,-0.00114897,-0.01762074
50,40,85,0.15127957,0.21680839,-0.90168118,0,0,-1,0.96141589,9,0.00095577,0,-0.00119716,0.00151841,-0.00394177,-0.0011057,0.00522244,0.00508249,0.00967567,-0.00070308,-0.01635915
55,40,85,0.13308856,0.21469703,-0.86041272,0,0,-1,0.96208394,9,0.0007751,0,0.00057125,0.00027472,-0.00397616,-0.0002002,0.00332081,0.00446351,0.00751919,0.00005646,-0.01528734
