x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
106,34,-0.43532959,-4.15394545,0,-4,0.99701279,5,0.00022981,0,-0.00019504,0.00270557,0.00001097
108,34,-0.43568739,-4.15653133,0,-4,0.99690735,5,0.00026003,0,-0.0002047,0.00269963,0.00003737
110,34,-0.43649411,-4.15498209,0,-4,0.99689072,4,0.00096505,0,-0.00021554,0.0026939,0.00005412
112,34,-0.43763763,-4.15483141,0,-4,0.99688715,5,0.00021716,0,-0.00022275,0.00269136,0.00007598
114,34,-0.43775555,-4.15531206,0,-4,0.99680859,4,0.00086435,0,-0.00024018,0.0026991,0.00010133
116,34,-0.43817717,-4.15332985,0,-4,0.99677974,4,0.00073237,0,-0.00025218,0.00270647,0.00012586
118,34,-0.43747467,-4.15375519,0,-4,0.99676645,5,0.00022396,0,-0.00026566,0.0027147,0.00014295
120,34,-0.4378252,-4.15575314,0,-4,0.99679595,4,0.00075217,0,-0.00028679,0.00272126,0.00016191
122,34,-0.4379749,-4.15316391,0,-4,0.99682677,4,0.00093429,0,-0.0002983,0.0027151,0.00017955
124,34,-0.44204837,-4.15432358,0,-4,0.99683928,5,0.00022303,0,-0.00031666,0.00271086,0.00018435
126,34,-0.44169688,-4.15357018,0,-4,0.99701738,4,0.00095911,0,-0.00030541,0.00269953,0.00018675
128,34,-0.44069418,-4.15292788,0,-4,0.9970631,4,0.00082096,0,-0.00029644,0.0026774,0.00017988
130,34,-0.44073528,-4.15428019,0,-4,0.9969089,5,0.00050699,0,-0.00029629,0.00266249,0.00017894
132,34,-0.44351289,-4.15383625,0,-4,0.9969402,5,0.0003987,0,-0.00031379,0.00264837,0.00017996
134,34,-0.44211593,-4.15270472,0,-4,0.99687713,4,0.00091784,0,-0.0003296,0.00263033,0.00017836
136,34,-0.44270304,-4.15316153,0,-4,0.99680537,4,0.00045773,0,-0.00034669,0.00262123,0.00018139
138,34,-0.44618168,-4.15452719,0,-4,0.99668354,4,0.0006765,0,-0.00035328,0.0026034,0.00018824
140,34,-0.4462271,-4.15237665,0,-4,0.99656188,4,0.00061911,0,-0.00036393,0.00257487,0.00019404
142,34,-0.4457165,-4.15360308,0,-4,0.99672604,5,0.00027446,0,-0.00036516,0.00256233,0.00020188
144,34,-0.44416812,-4.1540451,0,-4,0.99657077,5,0.00029626,0,-0.00038365,0.00254689,0.00020356
146,34,-0.44494513,-4.1530056,0,-4,0.9965145,5,0.00024688,0,-0.00040811,0.00253683,0.00020915
148,34,-0.44667822,-4.15412664,0,-4,0.99638951,5,0.00021053,0,-0.00040768,0.00252854,0.00021945
150,34,-0.4501434,-4.15318632,0,-4,0.99635077,5,0.0002285,0,-0.00041657,0.00251328,0.00022754
152,34,-0.45016277,-4.15289545,0,-4,0.99632543,4,0.00099143,0,-0.00042874,0.00250511,0.00023257
154,34,-0.45104325,-4.15315008,0,-4,0.99633646,4,0.00086082,0,-0.00043735,0.00249663,0.00024004
156,34,-0.45168918,-4.15040731,0,-4,0.99627966,5,0.0002164,0,-0.00044537,0.00248196,0.00024207
158,34,-0.45230982,-4.14913082,0,-4,0.99631447,4,0.00072553,0,-0.00047255,0.00247193,0.00024176
160,34,-0.45217711,-4.15014982,0,-4,0.99602169,4,0.0008705,0,-0.00049141,0.00247097,0.00024191
162,34,-0.45321605,-4.14996862,0,-4,0.99602097,4,0.00093367,0,-0.00049816,0.00246017,0.00024211
164,34,-0.45638743,-4.1494894,0,-4,0.99612647,5,0.00030476,0,-0.00048686,0.00244906,0.00024277
166,34,-0.45437911,-4.14742088,0,-4,0.99604535,5,0.00023527,0,-0.00046592,0.00244572,0.00024003
168,34,-0.456857,-4.14637184,0,-4,0.99612641,4,0.00065348,0,-0.00044403,0.00243513,0.00023545
170,34,-0.45613629,-4.14640665,0,-4,0.99604285,4,0.00091467,0,-0.00043527,0.00242965,0.00021934
172,34,-0.45803073,-4.14551115,0,-4,0.99604142,4,0.00074416,0,-0.00042321,0.00243529,0.000196
174,34,-0.45766374,-4.14391899,0,-4,0.99602818,5,0.00026144,0,-0.00042442,0.0024356,0.0001721
176,34,-0.46041667,-4.14408636,0,-4,0.9958905,5,0.00024098,0,-0.00041824,0.00243591,0.0001563
178,34,-0.46055683,-4.14425707,0,-4,0.99593776,5,0.00043837,0,-0.0004101,0.00243866,0.00013355
180,34,-0.46130595,-4.14284134,0,-4,0.99607933,5,0.00029206,0,-0.00039795,0.00244176,0.00010285
182,34,-0.46135619,-4.14207888,0,-4,0.99616241,5,0.00026426,0,-0.0003798,0.00244556,0.00006243
184,34,-0.46109396,-4.14233589,0,-4,0.99626154,5,0.00025278,0,-0.00037685,0.00245466,0.00001629
186,34,-0.46094698,-4.14169312,0,-4,0.99635625,5,0.00026826,0,-0.00036593,0.0024689,-0.00001187
188,34,-0.4615421,-4.1429615,0,-4,0.99634689,4,0.00090547,0,-0.00036415,0.00248815,-0.00004223
190,34,-0.46279648,-4.14526939,0,-4,0.99607885,4,0.00096941,0,-0.00036374,0.00250817,-0.00006757
192,34,-0.46530285,-4.14560604,0,-4,0.99608654,4,0.00081585,0,-0.00035735,0.00252801,-0.00009501
194,34,-0.46588203,-4.14410353,0,-4,0.99598426,4,0.00092181,0,-0.00037109,0.00255531,-0.00010665
196,34,-0.46652374,-4.14499283,0,-4,0.99584591,4,0.00090457,0,-0.00037576,0.00258004,-0.00012619
198,34,-0.46650761,-4.14605761,0,-4,0.9959324,4,0.00078494,0,-0.00040153,0.00260563,-0.00014345
200,34,-0.46620849,-4.14834785,0,-4,0.99602288,5,0.00022794,0,-0.00040562,0.0026432,-0.00015973
202,34,-0.4676792,-4.14969349,0,-4,0.99583477,5,0.00022115,0,-0.00041361,0.00267771,-0.00016226
204,34,-0.46958283,-4.14938259,0,-4,0.99576169,5,0.00048955,0,-0.00039565,0.0027185,-0.00016305
206,34,-0.46983615,-4.15031815,0,-4,0.99559617,4,0.00095398,0,-0.00036229,0.00276737,-0.00016525
208,34,-0.4704915,-4.15097761,0,-4,0.99539363,5,0.00056283,0,-0.00031946,0.00282157,-0.00017147
210,34,-0.46934351,-4.15172338,0,-4,0.99549222,5,0.00046228,0,-0.00028196,0.00287186,-0.00018205
212,34,-0.47349611,-4.15245914,0,-4,0.99538302,5,0.00058419,0,-0.00027611,0.00291211,-0.00018266
214,34,-0.47102299,-4.15333414,0,-4,0.99536812,5,0.00039933,0,-0.00026635,0.00295813,-0.00017548
216,34,-0.47520027,-4.15426731,0,-4,0.99526286,5,0.00023412,0,-0.0002594,0.00299603,-0.00017206
218,34,-0.4730064,-4.15532398,0,-4,0.99523616,5,0.00042779,0,-0.00025011,0.00303183,-0.00016847
220,34,-0.47564191,-4.15327978,0,-4,0.99525994,5,0.00044011,0,-0.00021946,0.00305692,-0.00017044
222,34,-0.47427827,-4.15450954,0,-4,0.99524158,5,0.00041021,0,-0.00018545,0.00307442,-0.00017651
224,34,-0.4728471,-4.15548134,0,-4,0.99518049,5,0.00051195,0,-0.00015989,0.00309429,-0.00017668
226,34,-0.47152811,-4.15557194,0,-4,0.99496388,5,0.00066327,0,-0.00011914,0.0031176,-0.00018128
228,34,-0.47223637,-4.15752792,0,-4,0.99514186,5,0.00039978,0,-0.00008523,0.00314007,-0.00018348
30,36,-0.41652015,-4.12226105,0,-4,0.99739105,5,0.00025004,0,-0.00049718,0.00299301,-0.0002788
32,36,-0.41737798,-4.12317467,0,-4,0.9974516,5,0.0002656,0,-0.00045143,0.00299014,-0.0003045
34,36,-0.41943756,-4.12413168,0,-4,0.99743879,5,0.00035953,0,-0.00043778,0.0029842,-0.00032093
36,36,-0.41701561,-4.12424374,0,-4,0.99732041,5,0.00028692,0,-0.00042472,0.0029678,-0.00033353
38,36,-0.41776854,-4.12575436,0,-4,0.9972831,4,0.00079126,0,-0.00041374,0.00295575,-0.0003367
40,36,-0.41995597,-4.1273222,0,-4,0.99716967,5,0.00021203,0,-0.00040131,0.00294875,-0.00035381
42,36,-0.42344245,-4.12941313,0,-4,0.99707407,5,0.00019771,0,-0.00038998,0.00294505,-0.00037264
44,36,-0.4234806,-4.12962532,0,-4,0.99700201,5,0.00025018,0,-0.00037582,0.00293423,-0.0003867
46,36,-0.42237559,-4.12943411,0,-4,0.99710363,5,0.00026393,0,-0.00036083,0.00292357,-0.00040618
48,36,-0.42372417,-4.12883902,0,-4,0.99720174,5,0.00019845,0,-0.00034747,0.00291195,-0.00042307
50,36,-0.42188999,-4.13272047,0,-4,0.99717814,4,0.00087313,0,-0.00032216,0.00289405,-0.00044656
52,36,-0.42402148,-4.13305998,0,-4,0.99717945,4,0.0009433,0,-0.00029597,0.0028811,-0.00046434
54,36,-0.42476404,-4.13311338,0,-4,0.9972201,5,0.00026326,0,-0.00027003,0.00287195,-0.00048101
56,36,-0.42503381,-4.13315916,0,-4,0.99721277,5,0.00033969,0,-0.0002388,0.00285845,-0.00048283
58,36,-0.42568761,-4.13629675,0,-4,0.99718624,5,0.00029417,0,-0.00019809,0.00284422,-0.00048139
60,36,-0.42554137,-4.13810968,0,-4,0.99712902,4,0.00099376,0,-0.00017061,0.00283541,-0.00048573
62,36,-0.42536277,-4.1380682,0,-4,0.99714261,5,0.00045338,0,-0.00016624,0.002824,-0.00049279
64,36,-0.42623687,-4.13956785,0,-4,0.99709219,5,0.00037931,0,-0.00013858,0.00281446,-0.00049856
66,36,-0.42712194,-4.13969946,0,-4,0.99693489,5,0.00035788,0,-0.00012138,0.00281292,-0.00049025
68,36,-0.42625239,-4.14122057,0,-4,0.99685562,5,0.00032961,0,-0.00011517,0.00281516,-0.00047324
70,36,-0.42755234,-4.14242601,0,-4,0.99688309,5,0.00050466,0,-0.00009284,0.00281558,-0.00046548
72,36,-0.42591098,-4.14211226,0,-4,0.99674797,5,0.00038637,0,-0.00008623,0.0028101,-0.0004564
74,36,-0.42913172,-4.14180994,0,-4,0.9969058,5,0.00022803,0,-0.00008289,0.00280286,-0.00043498
76,36,-0.42705444,-4.14231348,0,-4,0.99688405,5,0.00022246,0,-0.00009065,0.00279499,-0.00040642
78,36,-0.42789152,-4.14456797,0,-4,0.99684501,5,0.00019803,0,-0.00010045,0.00278079,-0.00037188
80,36,-0.42996565,-4.14496946,0,-4,0.99680924,4,0.00068551,0,-0.0001139,0.00276414,-0.00034265
82,36,-0.42548651,-4.14552498,0,-4,0.99673957,5,0.0002008,0,-0.00011939,0.00275355,-0.00030711
84,36,-0.42862469,-4.14554882,0,-4,0.99678773,5,0.00022226,0,-0.00012734,0.00274243,-0.00027562
86,36,-0.42966452,-4.14638281,0,-4,0.99682522,5,0.00030237,0,-0.00015542,0.0027382,-0.00024423
88,36,-0.4284068,-4.14755297,0,-4,0.99675333,5,0.00021069,0,-0.00015233,0.00273362,-0.00021825
90,36,-0.42961493,-4.14849615,0,-4,0.99677771,4,0.00073353,0,-0.00015995,0.00272739,-0.00020388
92,36,-0.42961508,-4.14649391,0,-4,0.99672091,4,0.00076836,0,-0.00015878,0.0027207,-0.00017971
94,36,-0.43060148,-4.14556551,0,-4,0.99683815,4,0.00077537,0,-0.00017363,0.00271606,-0.00015671
96,36,-0.431124,-4.14379025,0,-4,0.99683493,4,0.00090977,0,-0.00018045,0.00271413,-0.00012537
98,36,-0.43189672,-4.14476252,0,-4,0.99689633,5,0.00021279,0,-0.00017975,0.00270292,-0.00009648
100,36,-0.43190944,-4.14565849,0,-4,0.99682003,4,0.00095667,0,-0.00018304,0.00270165,-0.00007173
102,36,-0.43138906,-4.14628077,0,-4,0.99690628,5,0.00042323,0,-0.00016146,0.0027052,-0.00004388
104,36,-0.43491426,-4.14750576,0,-4,0.99694043,5,0.00037114,0,-0.00015329,0.0027009,-0.00001787
106,36,-0.43284297,-4.148036,0,-4,0.99696517,5,0.00033718,0,-0.00017592,0.00270565,0.00001001
108,36,-0.43382969,-4.15056562,0,-4,0.99684119,5,0.000372,0,-0.00018671,0.0027018,0.00003367
110,36,-0.43468341,-4.14891529,0,-4,0.9968316,5,0.00027966,0,-0.00019696,0.00270096,0.00004899
112,36,-0.43527746,-4.14893341,0,-4,0.99679583,5,0.00025852,0,-0.00020571,0.00270359,0.00006798
114,36,-0.43613374,-4.14913177,0,-4,0.99677598,5,0.00022807,0,-0.00022499,0.00271358,0.00009143
116,36,-0.43606827,-4.14771271,0,-4,0.99669939,4,0.00089166,0,-0.0002386,0.00272345,0.00011444
118,36,-0.43612939,-4.1482358,0,-4,0.9966799,5,0.00034107,0,-0.00025143,0.0027325,0.00013026
120,36,-0.43604454,-4.14877272,0,-4,0.99672043,5,0.00021485,0,-0.0002712,0.00273817,0.00014709
122,36,-0.43651763,-4.1474905,0,-4,0.9968279,5,0.00025536,0,-0.00028125,0.0027319,0.00016503
124,36,-0.44084764,-4.14876175,0,-4,0.99685401,5,0.0002476,0,-0.00030292,0.00272633,0.00017021
126,36,-0.44052818,-4.14775562,0,-4,0.99706846,4,0.00098376,0,-0.00029339,0.00271519,0.00017344
128,36,-0.43975043,-4.14749861,0,-4,0.99712092,4,0.00088218,0,-0.00028747,0.00269336,0.00016711
130,36,-0.44016954,-4.14878654,0,-4,0.99696833,5,0.00052391,0,-0.00029069,0.00267504,0.00016735
132,36,-0.44216633,-4.14859533,0,-4,0.99697858,5,0.00048624,0,-0.00030997,0.00265645,0.00016861
134,36,-0.44146648,-4.1475544,0,-4,0.99693614,4,0.00083674,0,-0.00032907,0.00263414,0.00016881
136,36,-0.44269669,-4.14869499,0,-4,0.99683636,4,0.00058666,0,-0.00034753,0.00262052,0.00017229
138,36,-0.44497624,-4.15012693,0,-4,0.99674428,4,0.00054405,0,-0.00035602,0.00259981,0.00017947
140,36,-0.4441019,-4.14775896,0,-4,0.99675363,4,0.00052873,0,-0.00036703,0.00256986,0.00018551
142,36,-0.44385931,-4.14849806,0,-4,0.99685055,4,0.00093968,0,-0.0003685,0.00255554,0.00019499
144,36,-0.4426994,-4.1489439,0,-4,0.99672002,5,0.00021105,0,-0.00038814,0.0025401,0.00019871
146,36,-0.44380912,-4.14862251,0,-4,0.99665523,5,0.00020602,0,-0.00041369,0.00252712,0.00020605
148,36,-0.44530597,-4.14924335,0,-4,0.99656242,4,0.00092626,0,-0.000412,0.0025141,0.0002165
150,36,-0.44878945,-4.14848804,0,-4,0.99657071,5,0.00022278,0,-0.00042147,0.00249566,0.00022549
152,36,-0.44920853,-4.14871788,0,-4,0.99649006,4,0.00081807,0,-0.00043619,0.00248636,0.00023147
154,36,-0.45097002,-4.14889431,0,-4,0.99646419,4,0.00079889,0,-0.00044527,0.0024778,0.00023893
156,36,-0.45120141,-4.14596701,0,-4,0.99637341,4,0.00099451,0,-0.00045356,0.0024642,0.00024083
158,36,-0.45178321,-4.14495659,0,-4,0.99639267,4,0.000676,0,-0.00047941,0.00245261,0.00024129
160,36,-0.45202845,-4.1461935,0,-4,0.99615139,4,0.0009957,0,-0.00049768,0.00245067,0.00024237
162,36,-0.45295516,-4.14539909,0,-4,0.99613696,5,0.00024826,0,-0.00050597,0.00244041,0.0002424
164,36,-0.45591533,-4.14498425,0,-4,0.99624771,5,0.00030023,0,-0.0004961,0.00243199,0.0002442
166,36,-0.45338073,-4.14339399,0,-4,0.99617189,4,0.00093363,0,-0.00047428,0.00243187,0.00024219
168,36,-0.45590544,-4.14205933,0,-4,0.99620956,4,0.00065923,0,-0.00044957,0.00242482,0.00023737
170,36,-0.45588797,-4.14287996,0,-4,0.99615598,4,0.00092981,0,-0.00044079,0.00242273,0.00022155
172,36,-0.4571954,-4.14208746,0,-4,0.99614024,4,0.0007675,0,-0.00042862,0.0024289,0.00019964
174,36,-0.45831901,-4.13925123,0,-4,0.99603444,5,0.00038674,0,-0.00043021,0.00242951,0.00017545
176,36,-0.46044764,-4.13996172,0,-4,0.99584872,5,0.00020805,0,-0.00042504,0.00242972,0.00015883
178,36,-0.46086636,-4.13952303,0,-4,0.99592447,5,0.00049902,0,-0.00041766,0.00243284,0.00013796
180,36,-0.46100777,-4.13815212,0,-4,0.99603391,5,0.00029646,0,-0.0004068,0.00243729,0.00010752
182,36,-0.46105933,-4.13700008,0,-4,0.99610275,5,0.00027936,0,-0.00038849,0.00244356,0.00006979
184,36,-0.46023059,-4.13678741,0,-4,0.99622434,5,0.00027414,0,-0.00038538,0.00245473,0.00002655
186,36,-0.46061048,-4.13625097,0,-4,0.99642134,5,0.00028585,0,-0.00037125,0.00247129,0.00000081
188,36,-0.46161205,-4.13794088,0,-4,0.99642551,4,0.0008933,0,-0.00036767,0.00249421,-0.00002671
190,36,-0.46324009,-4.13956881,0,-4,0.99620456,5,0.00028128,0,-0.00036681,0.00251915,-0.00005035
192,36,-0.46504173,-4.14033699,0,-4,0.99613988,4,0.00098365,0,-0.00036033,0.00254398,-0.0000764
194,36,-0.46591082,-4.13876438,0,-4,0.99594688,4,0.00097687,0,-0.00037362,0.00257589,-0.0000881
196,36,-0.46683758,-4.13997793,0,-4,0.99577814,4,0.00095855,0,-0.00037798,0.00260659,-0.00010635
198,36,-0.46711552,-4.14129305,0,-4,0.99580228,4,0.00091419,0,-0.00040541,0.00263656,-0.00012226
200,36,-0.46718681,-4.14369202,0,-4,0.99590975,5,0.00024089,0,-0.00041084,0.00267607,-0.00013526
202,36,-0.46855596,-4.14397478,0,-4,0.99579132,5,0.00021581,0,-0.00042056,0.00271343,-0.00013565
204,36,-0.46980089,-4.14315557,0,-4,0.99569505,5,0.00044442,0,-0.00040259,0.00275518,-0.00013344
206,36,-0.47102162,-4.14486599,0,-4,0.99555236,5,0.00020515,0,-0.00036806,0.0028028,-0.00013353
208,36,-0.47214574,-4.14512873,0,-4,0.99546921,5,0.0005891,0,-0.0003262,0.00285467,-0.0001384
210,36,-0.47027051,-4.14559031,0,-4,0.9955405,5,0.00045106,0,-0.00028868,0.00290274,-0.00014798
212,36,-0.47495455,-4.14628696,0,-4,0.99540383,5,0.00057662,0,-0.00028229,0.0029397,-0.00014901
214,36,-0.47234192,-4.14704323,0,-4,0.9953481,5,0.00042946,0,-0.0002744,0.00298419,-0.00014064
216,36,-0.47641942,-4.14833641,0,-4,0.99523705,5,0.00022489,0,-0.00026767,0.0030205,-0.00013837
218,36,-0.47482648,-4.14815426,0,-4,0.9951452,5,0.00050984,0,-0.00025946,0.00305244,-0.0001357
220,36,-0.47628516,-4.14619684,0,-4,0.9950639,5,0.00051619,0,-0.00023112,0.0030752,-0.00013666
222,36,-0.47444627,-4.14684486,0,-4,0.99500799,5,0.00047798,0,-0.00019902,0.00309104,-0.00014266
224,36,-0.47405663,-4.14816427,0,-4,0.99484414,5,0.00056708,0,-0.00017372,0.00310675,-0.00014141
226,36,-0.47284374,-4.14859629,0,-4,0.99467319,5,0.00088483,0,-0.00013599,0.00312616,-0.00014421
228,36,-0.47320428,-4.15048933,0,-4,0.99485826,5,0.00038913,0,-0.00010606,0.00314859,-0.00014471
30,38,-0.41701332,-4.11837101,0,-4,0.99736381,5,0.00023561,0,-0.00050526,0.00299804,-0.00028474
32,38,-0.41722977,-4.11884069,0,-4,0.99735624,5,0.00024756,0,-0.00046044,0.00299667,-0.00030969
34,38,-0.42063123,-4.12070322,0,-4,0.99728638,5,0.00027893,0,-0.00044566,0.00299034,-0.00032599
36,38,-0.41827747,-4.11939287,0,-4,0.99711311,5,0.00021088,0,-0.00043104,0.00297784,-0.0003369
38,38,-0.41974914,-4.1208992,0,-4,0.99711329,4,0.00065616,0,-0.00042142,0.00296871,-0.00033926
40,38,-0.42126524,-4.12206411,0,-4,0.99700779,4,0.00082978,0,-0.00041292,0.00296211,-0.00035514
42,38,-0.42469099,-4.12338209,0,-4,0.99687803,4,0.00098105,0,-0.00040202,0.00295755,-0.00037237
44,38,-0.42463773,-4.12365723,0,-4,0.99680316,5,0.00021669,0,-0.00038889,0.00294523,-0.00038598
46,38,-0.42365819,-4.12363958,0,-4,0.99690938,5,0.0002637,0,-0.00037638,0.00293211,-0.00040484
48,38,-0.42515317,-4.1231122,0,-4,0.99697781,4,0.00094251,0,-0.00036349,0.00291959,-0.00042049
50,38,-0.42343292,-4.12686253,0,-4,0.9969179,4,0.00090616,0,-0.00033707,0.00290239,-0.0004429
52,38,-0.42499426,-4.12748861,0,-4,0.9968999,4,0.00089017,0,-0.00030983,0.00289012,-0.00045958
54,38,-0.4256604,-4.12783766,0,-4,0.99697554,5,0.0003133,0,-0.00028395,0.00287878,-0.00047483
56,38,-0.42626032,-4.12786102,0,-4,0.99696708,5,0.00032671,0,-0.00025318,0.00286449,-0.00047593
58,38,-0.42770469,-4.13065338,0,-4,0.99694139,5,0.00028079,0,-0.0002112,0.0028508,-0.00047435
60,38,-0.42762074,-4.13198948,0,-4,0.99692506,5,0.00021438,0,-0.00018007,0.0028424,-0.00047699
62,38,-0.42755717,-4.13157082,0,-4,0.99693155,5,0.00038129,0,-0.00017357,0.00283201,-0.00048133
64,38,-0.4286027,-4.13331938,0,-4,0.99692899,5,0.00028576,0,-0.00014214,0.00282275,-0.00048546
66,38,-0.42942506,-4.13400793,0,-4,0.996764,5,0.00028794,0,-0.0001231,0.00282072,-0.00047696
68,38,-0.42704186,-4.13565063,0,-4,0.99670571,5,0.00024922,0,-0.00011533,0.00282171,-0.00045996
70,38,-0.42778775,-4.13710356,0,-4,0.99675775,5,0.00033609,0,-0.00009139,0.00282143,-0.00045165
72,38,-0.42626226,-4.13675308,0,-4,0.99665892,5,0.00027758,0,-0.00008356,0.00281529,-0.00044335
74,38,-0.42898771,-4.13663626,0,-4,0.99686182,4,0.00097015,0,-0.00007837,0.00280775,-0.00042352
76,38,-0.42752045,-4.13672876,0,-4,0.99688905,5,0.00019309,0,-0.00008453,0.00279955,-0.00039581
78,38,-0.42814487,-4.1389308,0,-4,0.99682921,5,0.00018924,0,-0.00009217,0.00278439,-0.00036178
80,38,-0.42987639,-4.13928986,0,-4,0.99674779,4,0.00080907,0,-0.00010257,0.00276702,-0.00033289
82,38,-0.42613029,-4.14025545,0,-4,0.9966166,5,0.00019936,0,-0.00010515,0.00275574,-0.00029779
84,38,-0.42840979,-4.14042187,0,-4,0.99671376,5,0.00019638,0,-0.00011214,0.00274265,-0.0002664
86,38,-0.42987287,-4.14098883,0,-4,0.99678999,5,0.00023223,0,-0.00014018,0.00273633,-0.00023517
88,38,-0.42795104,-4.14217567,0,-4,0.99671417,4,0.00090881,0,-0.00013777,0.0027298,-0.00020995
90,38,-0.4293783,-4.14318228,0,-4,0.99667639,4,0.0008547,0,-0.00014388,0.00272399,-0.00019677
92,38,-0.42935568,-4.14084673,0,-4,0.9965781,5,0.00024414,0,-0.00014264,0.00271684,-0.00017239
94,38,-0.43008506,-4.13991117,0,-4,0.99670058,5,0.00022594,0,-0.00015648,0.00271218,-0.00015123
96,38,-0.43019065,-4.13829231,0,-4,0.99671799,5,0.00028278,0,-0.00016173,0.00271083,-0.0001203
98,38,-0.43086019,-4.13942957,0,-4,0.99679714,5,0.00034985,0,-0.00015972,0.00270212,-0.00009204
100,38,-0.43063918,-4.1403656,0,-4,0.99672365,5,0.00034931,0,-0.00016257,0.00270157,-0.00006874
102,38,-0.43077374,-4.14087057,0,-4,0.99679476,5,0.00069152,0,-0.00014044,0.00270593,-0.00004306
104,38,-0.43422559,-4.14178371,0,-4,0.99675429,5,0.00054606,0,-0.00013465,0.00270322,-0.00001807
106,38,-0.43188408,-4.14277935,0,-4,0.99672723,5,0.00048253,0,-0.0001601,0.00270822,0.00000814
108,38,-0.43293178,-4.1452632,0,-4,0.99657148,5,0.00046284,0,-0.00017081,0.00270459,0.00003036
110,38,-0.43402907,-4.14352083,0,-4,0.99651539,5,0.00040814,0,-0.00017993,0.00270481,0.00004434
112,38,-0.43417746,-4.14355659,0,-4,0.99654818,5,0.00037859,0,-0.00018959,0.00270983,0.00006202
114,38,-0.43486813,-4.14239359,0,-4,0.99660134,5,0.00032239,0,-0.00021126,0.00271883,0.00008267
116,38,-0.43425888,-4.14156246,0,-4,0.99652618,4,0.00083974,0,-0.00022454,0.00272755,0.00010491
118,38,-0.43466195,-4.14197683,0,-4,0.99648613,5,0.00039307,0,-0.00023791,0.00273632,0.0001193
120,38,-0.43511707,-4.14299345,0,-4,0.99648762,5,0.000252,0,-0.00025568,0.00274289,0.00013483
122,38,-0.43526492,-4.14209747,0,-4,0.99669659,5,0.000288,0,-0.00026543,0.00273744,0.00015206
124,38,-0.43977189,-4.14271832,0,-4,0.99674577,5,0.00020746,0,-0.00028839,0.0027319,0.00015832
126,38,-0.44012517,-4.142344,0,-4,0.99695539,4,0.00079909,0,-0.00028169,0.00272093,0.00016227
128,38,-0.43932819,-4.1423068,0,-4,0.9970057,4,0.00090525,0,-0.0002792,0.00270131,0.00015646
130,38,-0.44075525,-4.1434288,0,-4,0.99678314,5,0.00042122,0,-0.00028495,0.00268234,0.00015658
132,38,-0.44161007,-4.1427722,0,-4,0.99679703,5,0.00042408,0,-0.00030623,0.00266091,0.00015741
134,38,-0.44128826,-4.14189577,0,-4,0.99678552,4,0.00095964,0,-0.00032945,0.00263778,0.00015775
136,38,-0.4428224,-4.14374352,0,-4,0.99672216,4,0.00068551,0,-0.00034846,0.00262196,0.0001617
138,38,-0.44498181,-4.14450502,0,-4,0.99666232,4,0.0005167,0,-0.00035793,0.00259975,0.00016847
140,38,-0.44361192,-4.14216232,0,-4,0.99672759,4,0.00057536,0,-0.00036782,0.00257037,0.00017542
142,38,-0.44403431,-4.14309311,0,-4,0.99684882,5,0.00020935,0,-0.00036837,0.00255544,0.00018552
144,38,-0.44315651,-4.14322042,0,-4,0.9967081,5,0.00022212,0,-0.00039018,0.00253864,0.00019102
146,38,-0.44433498,-4.14259863,0,-4,0.99661887,5,0.00023238,0,-0.00041759,0.00252437,0.00019918
148,38,-0.44552773,-4.14384985,0,-4,0.9965505,5,0.00020306,0,-0.00041611,0.00251064,0.00021071
150,38,-0.44918302,-4.14305115,0,-4,0.99655277,5,0.00021759,0,-0.00042581,0.00249288,0.00022041
152,38,-0.44919369,-4.14341831,0,-4,0.99646205,4,0.0008614,0,-0.00044334,0.00248336,0.0002276
154,38,-0.45131239,-4.14412498,0,-4,0.99638546,4,0.00077856,0,-0.00045238,0.00247491,0.00023573
156,38,-0.45124361,-4.14157009,0,-4,0.9962818,5,0.0002098,0,-0.00046161,0.00246251,0.00023865
158,38,-0.45139587,-4.14093018,0,-4,0.99628675,4,0.00074974,0,-0.00048613,0.00245117,0.00023842
160,38,-0.45149413,-4.14241886,0,-4,0.99611402,4,0.00097207,0,-0.00050362,0.002449,0.00024063
162,38,-0.45219892,-4.14091158,0,-4,0.99618798,5,0.00022323,0,-0.00051222,0.00244192,0.00024155
164,38,-0.45477316,-4.14097166,0,-4,0.99635208,5,0.00024386,0,-0.00050435,0.00243682,0.00024557
166,38,-0.45378378,-4.1390872,0,-4,0.99629831,4,0.0009692,0,-0.00048242,0.00243911,0.0002453
168,38,-0.45639381,-4.13818121,0,-4,0.99628341,4,0.000655,0,-0.0004568,0.0024347,0.00024125
170,38,-0.45709887,-4.13885641,0,-4,0.9962582,4,0.00088849,0,-0.00044769,0.00243421,0.00022606
